co#	ordertype	ordertypedesc	order	orderdate	ordercount	linecount	shippedorders	shippedlines	invoicedorders	invoicedlines	sales_(eur)
08300	SZ	EDI Sales Order	20085881	2020-06-11	1	1	1	1	1	1	720
08300	CF	Misc Credit	20086632	2020-06-12	1	1	1	1	1	1	-1680
08300	DC	Deemed Commission Invoice	20000455	2020-06-12	1	11	1	11	1	11	3095
08300	DH	Deemed CrNote (Rev)	20000302	2020-06-12	1	18	1	18	1	18	13236
08300	S4	Do Not Use	20086466	2020-06-12	1	1	1	1	1	1	0
08300	S4	Do Not Use	20086773	2020-06-12	1	6	1	6	1	6	0
08300	SO	Sales Order	20086111	2020-06-12	1	2	1	2	1	2	860
08300	SO	Sales Order	20086115	2020-06-12	1	10	1	10	1	5	5101
08300	SO	Sales Order	20086376	2020-06-12	1	1	1	1	1	1	0
08300	SO	Sales Order	20086644	2020-06-12	1	2	1	2	0	0	0
08300	SO	Sales Order	20086724	2020-06-12	1	1	1	1	1	1	3847
08300	SZ	EDI Sales Order	20086092	2020-06-12	1	1	1	1	1	1	240
08300	SZ	EDI Sales Order	20086297	2020-06-12	1	1	1	1	1	1	732
08300	SZ	EDI Sales Order	20086388	2020-06-12	1	4	1	4	1	4	1060
08300	SZ	EDI Sales Order	20086393	2020-06-12	1	1	1	1	1	1	50
08300	SZ	EDI Sales Order	20086497	2020-06-12	1	2	1	2	1	2	48
08300	SZ	EDI Sales Order	20086561	2020-06-12	1	3	1	2	1	2	1440
08300	SZ	EDI Sales Order	20086576	2020-06-12	1	1	1	1	1	1	2610
08300	SZ	EDI Sales Order	20086614	2020-06-12	1	1	1	1	1	1	1500
08300	DC	Deemed Commission Invoice	20000458	2020-06-13	1	327	1	327	1	327	89548
08300	SO	Sales Order	20086941	2020-06-13	1	3	1	2	1	2	670
08300	SO	Sales Order	20086997	2020-06-13	1	5	1	5	1	3	0
08300	SO	Sales Order	20087016	2020-06-13	1	2	1	2	1	2	0
08300	CO	Credit note Customer Return	20087429	2020-06-15	1	1	1	1	1	1	-11
08300	DH	Deemed CrNote (Rev)	20000305	2020-06-15	1	6	1	6	1	6	10082
08300	DQ	Miscellaneous Debit	20087425	2020-06-15	1	2	1	2	1	2	682
08300	S4	Do Not Use	20088139	2020-06-15	1	2	1	2	1	2	0
08300	SA	Sample Order	20088004	2020-06-15	1	1	1	1	1	1	0
08300	SA	Sample Order	20088075	2020-06-15	1	2	1	2	1	2	0
08300	SO	Sales Order	20087379	2020-06-15	1	6	1	6	1	5	2492
08300	SO	Sales Order	20087427	2020-06-15	1	5	1	5	1	5	17222
08300	SO	Sales Order	20087484	2020-06-15	1	2	1	2	1	2	3733
08300	SO	Sales Order	20087591	2020-06-15	1	2	1	2	1	1	179
08300	SO	Sales Order	20087634	2020-06-15	1	5	1	5	1	5	5347
08300	SO	Sales Order	20087730	2020-06-15	1	3	1	3	1	2	368
08300	SO	Sales Order	20087880	2020-06-15	1	8	1	8	1	8	3275
08300	SO	Sales Order	20087906	2020-06-15	1	2	1	2	1	2	915
08300	ST	Transfer Sales Order	20087383	2020-06-15	1	13	1	13	1	13	55783
08300	SZ	EDI Sales Order	20087473	2020-06-15	1	2	1	1	1	1	150
08300	SZ	EDI Sales Order	20087544	2020-06-15	1	1	1	1	1	1	8050
08300	SZ	EDI Sales Order	20087626	2020-06-15	1	2	1	2	1	2	308
08300	SZ	EDI Sales Order	20087632	2020-06-15	1	4	1	4	1	1	92
08300	SZ	EDI Sales Order	20087701	2020-06-15	1	15	1	15	1	15	0
08300	SZ	EDI Sales Order	20087981	2020-06-15	1	6	1	6	1	6	168
08300	CO	Credit note Customer Return	20088228	2020-06-16	1	3	1	3	0	0	0
08300	DC	Deemed Commission Invoice	20000462	2020-06-16	1	333	1	333	1	333	63594
08300	DI	Deemed Invoice (Rev)	20000460	2020-06-16	1	333	1	333	1	333	-198731
08300	DI	Deemed Invoice (Rev)	20000461	2020-06-16	1	91	1	91	1	91	-56067
08300	S4	Do Not Use	20088466	2020-06-16	1	1	1	1	1	1	0
08300	S4	Do Not Use	20088581	2020-06-16	1	1	1	1	1	1	0
08300	S4	Do Not Use	20088749	2020-06-16	1	5	1	5	1	5	0
08300	S4	Do Not Use	20088859	2020-06-16	1	1	1	1	1	1	0
08300	S4	Do Not Use	20088864	2020-06-16	1	1	1	1	1	1	0
08300	S4	Do Not Use	20088927	2020-06-16	1	2	1	2	1	2	0
08300	S4	Do Not Use	20088938	2020-06-16	1	5	1	5	1	5	0
08300	SO	Sales Order	20088516	2020-06-16	1	1	1	1	1	1	0
08300	SO	Sales Order	20088595	2020-06-16	1	3	1	3	1	3	646
08300	SO	Sales Order	20088747	2020-06-16	1	1	0	0	0	0	192
08300	SZ	EDI Sales Order	20088251	2020-06-16	1	1	1	1	1	1	236
08300	SZ	EDI Sales Order	20088346	2020-06-16	1	1	1	1	1	1	1560
08300	SZ	EDI Sales Order	20088476	2020-06-16	1	1	1	1	1	1	770
08300	SZ	EDI Sales Order	20088479	2020-06-16	1	1	1	1	1	1	3420
08300	SZ	EDI Sales Order	20088505	2020-06-16	1	7	1	7	1	7	3730
08300	SZ	EDI Sales Order	20088754	2020-06-16	1	7	1	7	1	7	26735
08300	SZ	EDI Sales Order	20088770	2020-06-16	1	5	1	5	1	5	2078
08300	SZ	EDI Sales Order	20084296	2020-06-09	1	2	1	2	1	2	1065
08300	SZ	EDI Sales Order	20084532	2020-06-09	1	1	1	1	1	1	240
08300	SZ	EDI Sales Order	20085351	2020-06-09	1	1	1	1	1	1	1464
08300	CF	Misc Credit	20085076	2020-06-10	1	2	1	2	1	2	-10920
08300	CO	Credit note Customer Return	20084892	2020-06-10	1	2	1	2	1	2	-176
08300	DI	Deemed Invoice (Rev)	20000444	2020-06-10	1	181	1	181	1	181	-199042
08300	DI	Deemed Invoice (Rev)	20000445	2020-06-10	1	228	1	228	1	228	-31192
08300	DQ	Miscellaneous Debit	20085078	2020-06-10	1	2	1	2	1	2	10908
08300	S4	Do Not Use	20084615	2020-06-10	1	1	1	1	1	1	0
08300	S4	Do Not Use	20084944	2020-06-10	1	3	1	3	1	3	0
08300	SO	Sales Order	20084652	2020-06-10	1	1	1	1	1	1	45
08300	SO	Sales Order	20084888	2020-06-10	1	1	1	1	1	1	120
08300	SO	Sales Order	20084899	2020-06-10	1	1	1	1	0	0	0
08300	SO	Sales Order	20084960	2020-06-10	1	5	1	5	1	5	0
08300	SO	Sales Order	20084961	2020-06-10	1	1	1	1	0	0	0
08300	SO	Sales Order	20084972	2020-06-10	1	6	1	6	1	6	3843
08300	SO	Sales Order	20085060	2020-06-10	1	2	1	2	0	0	0
08300	ST	Transfer Sales Order	20084993	2020-06-10	1	5	1	5	1	5	59153
08300	SZ	EDI Sales Order	20084639	2020-06-10	1	1	1	1	1	1	66
08300	SZ	EDI Sales Order	20084655	2020-06-10	1	9	1	8	1	8	4292
08300	SZ	EDI Sales Order	20084716	2020-06-10	1	3	1	2	1	2	541
08300	SZ	EDI Sales Order	20084775	2020-06-10	1	1	1	1	1	1	740
08300	SZ	EDI Sales Order	20084857	2020-06-10	1	20	1	20	1	20	36297
08300	SZ	EDI Sales Order	20084987	2020-06-10	1	1	1	1	1	1	69
08300	SZ	EDI Sales Order	20085347	2020-06-10	1	15	1	14	1	14	15298
08300	SZ	EDI Sales Order	20085350	2020-06-10	1	2	1	2	1	2	1008
08300	SZ	EDI Sales Order	20085438	2020-06-10	1	1	1	1	1	1	29
08300	SZ	EDI Sales Order	20085511	2020-06-10	1	3	1	3	1	3	1104
08300	S4	Do Not Use	20085640	2020-06-11	1	1	1	1	1	1	0
08300	SF	Non Billable Service Orders	20086057	2020-06-11	1	3	1	3	1	3	0
08300	SO	Sales Order	20085469	2020-06-11	1	1	1	1	1	1	38
08300	SO	Sales Order	20085475	2020-06-11	1	2	1	2	1	2	221
08300	SO	Sales Order	20085698	2020-06-11	1	1	1	1	1	1	513
08300	SO	Sales Order	20085748	2020-06-11	1	1	1	1	0	0	0
08300	SO	Sales Order	20098458	2020-06-11	1	37	1	3	0	0	84733
08300	SZ	EDI Sales Order	20085395	2020-06-11	1	7	1	6	1	6	2662
08300	SZ	EDI Sales Order	20085410	2020-06-11	1	1	1	1	1	1	138
08300	SZ	EDI Sales Order	20085571	2020-06-11	1	4	1	4	1	4	4581
08300	SZ	EDI Sales Order	20085573	2020-06-11	1	3	1	1	1	1	50
08300	SZ	EDI Sales Order	20085706	2020-06-11	1	1	1	1	1	1	500
08300	SZ	EDI Sales Order	20085715	2020-06-11	1	3	1	3	1	3	809
08300	SZ	EDI Sales Order	20085730	2020-06-11	1	6	1	4	1	4	2040
08300	SZ	EDI Sales Order	20085872	2020-06-11	1	1	1	1	1	1	120
08300	SZ	EDI Sales Order	20086299	2020-06-11	1	1	1	1	1	1	389
08300	DQ	Miscellaneous Debit	20093935	2020-06-12	1	1	1	1	0	0	0
08300	S4	Do Not Use	20086364	2020-06-12	1	1	1	1	1	1	0
08300	S4	Do Not Use	20086823	2020-06-12	1	1	1	1	1	1	0
08300	S4	Do Not Use	20086826	2020-06-12	1	1	1	1	1	1	0
08300	SO	Sales Order	20086084	2020-06-12	1	1	1	1	1	1	900
08300	SO	Sales Order	20086112	2020-06-12	1	2	1	2	1	2	1380
08300	SO	Sales Order	20086213	2020-06-12	1	1	1	1	0	0	0
08300	SO	Sales Order	20086218	2020-06-12	1	5	1	5	1	5	1596
08300	SO	Sales Order	20086574	2020-06-12	1	2	1	2	1	1	2229
08300	SO	Sales Order	20086709	2020-06-12	1	2	1	1	0	0	388
08300	ST	Transfer Sales Order	20086382	2020-06-12	1	9	1	9	1	6	2741
08300	SZ	EDI Sales Order	20086269	2020-06-12	1	2	1	2	1	2	696
08300	SZ	EDI Sales Order	20086279	2020-06-12	1	1	1	1	1	1	4600
08300	SZ	EDI Sales Order	20086301	2020-06-12	1	2	1	2	1	2	592
08300	SZ	EDI Sales Order	20086418	2020-06-12	1	1	1	1	1	1	389
08300	SZ	EDI Sales Order	20086518	2020-06-12	1	1	1	1	1	1	78
08300	SZ	EDI Sales Order	20086523	2020-06-12	1	1	1	1	1	1	389
08300	SZ	EDI Sales Order	20086580	2020-06-12	1	1	1	1	1	1	11
08300	SZ	EDI Sales Order	20086653	2020-06-12	1	15	1	15	1	14	12910
08300	DC	Deemed Commission Invoice	20000459	2020-06-13	1	14	1	14	1	14	2669
08300	SO	Sales Order	20086881	2020-06-13	1	3	1	3	1	3	6016
08300	SO	Sales Order	20086899	2020-06-13	1	2	1	2	0	0	0
08300	SO	Sales Order	20087036	2020-06-13	1	1	1	1	1	1	889
08300	SO	Sales Order	20087070	2020-06-13	1	1	1	1	1	1	1321
08300	SO	Sales Order	20087074	2020-06-13	1	1	1	1	1	1	0
08300	CF	Misc Credit	20087376	2020-06-15	1	1	1	1	1	1	-4032
08300	CF	Misc Credit	20087380	2020-06-15	1	1	1	1	1	1	-1176
08300	CF	Misc Credit	20087388	2020-06-15	1	16	1	16	0	0	0
08300	DQ	Miscellaneous Debit	20088152	2020-06-15	1	1	1	1	1	1	1884
08300	DQ	Miscellaneous Debit	20088153	2020-06-15	1	2	1	2	1	2	12650
08300	S4	Do Not Use	20087454	2020-06-15	1	1	1	1	1	1	305
08300	S4	Do Not Use	20087949	2020-06-15	1	1	1	1	1	1	0
08300	S4	Do Not Use	20088036	2020-06-15	1	2	1	2	1	2	653
08300	S4	Do Not Use	20088037	2020-06-15	1	1	1	1	1	1	0
08300	S4	Do Not Use	20088072	2020-06-15	1	1	1	1	1	1	0
08300	SA	Sample Order	20088018	2020-06-15	1	3	1	3	1	3	0
08300	SA	Sample Order	20088053	2020-06-15	1	6	1	6	1	6	0
08300	SO	Sales Order	20087420	2020-06-15	1	2	1	2	1	2	2610
08300	SO	Sales Order	20087557	2020-06-15	1	21	1	21	0	0	36658
08300	SO	Sales Order	20087608	2020-06-15	1	2	1	2	1	2	0
08300	SO	Sales Order	20087758	2020-06-15	1	2	1	2	1	2	0
08300	SO	Sales Order	20087777	2020-06-15	1	3	1	3	1	2	165
08300	SO	Sales Order	20087780	2020-06-15	1	3	1	3	1	3	3287
08300	SO	Sales Order	20087856	2020-06-15	1	17	1	17	1	17	18315
08300	SO	Sales Order	20087868	2020-06-15	1	2	1	2	0	0	0
08300	SO	Sales Order	20087958	2020-06-15	1	1	1	1	1	1	53
08300	SO	Sales Order	20087971	2020-06-15	1	2	1	2	0	0	0
08300	SO	Sales Order	20087999	2020-06-15	1	1	1	1	1	1	2016
08300	SZ	EDI Sales Order	20087543	2020-06-15	1	1	1	1	1	1	37
08300	SZ	EDI Sales Order	20087561	2020-06-15	1	1	1	1	1	1	400
08300	SZ	EDI Sales Order	20087563	2020-06-15	1	1	1	1	1	1	778
08300	SZ	EDI Sales Order	20087564	2020-06-15	1	1	1	1	1	1	1320
08300	SZ	EDI Sales Order	20087624	2020-06-15	1	4	1	4	1	4	1815
08300	SZ	EDI Sales Order	20087726	2020-06-15	1	2	1	2	1	2	1788
08300	CF	Misc Credit	20088249	2020-06-16	1	1	1	1	1	1	-3523
08300	CF	Misc Credit	20088434	2020-06-16	1	2	1	2	1	2	-540
08300	CO	Credit note Customer Return	20088259	2020-06-16	1	1	1	1	1	1	-857
08300	DQ	Miscellaneous Debit	20088437	2020-06-16	1	2	1	2	1	2	500
08300	S4	Do Not Use	20088238	2020-06-16	1	2	1	2	1	2	0
08300	S4	Do Not Use	20088312	2020-06-16	1	2	1	2	1	2	0
08300	S4	Do Not Use	20088860	2020-06-16	1	1	1	1	1	1	0
08300	S4	Do Not Use	20088939	2020-06-16	1	3	1	3	1	3	0
08300	SA	Sample Order	20088673	2020-06-16	1	1	1	1	1	1	0
08300	SO	Sales Order	20088264	2020-06-16	1	5	1	5	1	4	0
08300	SO	Sales Order	20088322	2020-06-16	1	3	1	3	1	3	1068
08300	SO	Sales Order	20088482	2020-06-16	1	2	1	2	1	2	1039
08300	SO	Sales Order	20088499	2020-06-16	1	1	1	1	1	1	381
08300	SO	Sales Order	20088605	2020-06-16	1	2	1	2	0	0	0
08300	SO	Sales Order	20088628	2020-06-16	1	17	1	17	1	13	0
08300	SO	Sales Order	20088633	2020-06-16	1	1	1	1	1	1	133
08300	SZ	EDI Sales Order	20088184	2020-06-16	1	2	1	2	1	2	432
08300	SZ	EDI Sales Order	20088333	2020-06-16	1	1	1	1	1	1	1120
08300	SZ	EDI Sales Order	20088641	2020-06-16	1	1	1	1	1	1	63
08300	SZ	EDI Sales Order	20088648	2020-06-16	1	1	1	1	1	1	2280
08300	CO	Credit note Customer Return	20088966	2020-06-17	1	1	1	1	1	1	-440
08300	DQ	Miscellaneous Debit	20089686	2020-06-17	1	1	1	1	1	1	6300
08300	S4	Do Not Use	20089670	2020-06-17	1	1	1	1	1	1	0
08300	S4	Do Not Use	20089677	2020-06-17	1	1	1	1	1	1	0
08300	SO	Sales Order	20089007	2020-06-17	1	3	1	3	1	3	12903
08300	SO	Sales Order	20089048	2020-06-17	1	1	1	1	1	1	149
08300	SO	Sales Order	20089103	2020-06-17	1	8	1	8	1	8	7619
08300	SO	Sales Order	20089113	2020-06-17	1	2	1	2	1	2	1424
08300	SO	Sales Order	20089161	2020-06-17	1	1	1	1	1	1	5799
08300	SO	Sales Order	20089193	2020-06-17	1	7	1	7	1	7	4883
08300	SZ	EDI Sales Order	20089127	2020-06-17	1	1	1	1	1	1	1438
08300	SZ	EDI Sales Order	20089285	2020-06-17	1	5	1	5	1	5	4289
08300	SZ	EDI Sales Order	20089318	2020-06-17	1	1	1	1	1	1	860
08300	SZ	EDI Sales Order	20089523	2020-06-17	1	3	1	3	1	3	1825
08300	CF	Misc Credit	20090021	2020-06-18	1	1	1	1	1	1	-300
08300	DQ	Miscellaneous Debit	20090368	2020-06-18	1	1	1	1	1	1	1245
08300	S4	Do Not Use	20090282	2020-06-18	1	1	1	1	1	1	0
08300	SF	Non Billable Service Orders	20090353	2020-06-18	1	1	1	1	1	1	0
08300	SO	Sales Order	20089841	2020-06-18	1	7	1	7	1	7	0
08300	SO	Sales Order	20089857	2020-06-18	1	5	1	5	1	5	3361
08300	SO	Sales Order	20090096	2020-06-18	1	9	1	9	1	9	1776
08300	SO	Sales Order	20090205	2020-06-18	1	3	1	3	1	1	0
08300	SZ	EDI Sales Order	20089765	2020-06-18	1	1	1	1	1	1	2884
08300	SZ	EDI Sales Order	20089806	2020-06-18	1	1	1	1	1	1	90
08300	SZ	EDI Sales Order	20090030	2020-06-18	1	1	1	1	1	1	34
08300	SZ	EDI Sales Order	20090082	2020-06-18	1	11	1	11	1	11	4104
08300	SZ	EDI Sales Order	20090402	2020-06-18	1	1	1	1	1	1	1088
08300	SZ	EDI Sales Order	20090686	2020-06-18	1	11	1	10	1	10	11305
08300	CF	Misc Credit	20091089	2020-06-19	1	1	1	1	1	1	-781
08300	CF	Misc Credit	20091111	2020-06-19	1	1	1	1	1	1	-161
08300	DB	Deemed Commission CrNote	20000321	2020-06-19	1	9	1	9	1	9	-3606
08300	DI	Deemed Invoice (Rev)	20000474	2020-06-19	1	148	1	148	1	148	-102142
08300	S4	Do Not Use	20090835	2020-06-19	1	1	1	1	1	1	0
08300	SO	Sales Order	20090617	2020-06-19	1	1	1	1	1	1	25
08300	SO	Sales Order	20090628	2020-06-19	1	8	1	8	1	8	2409
08300	SO	Sales Order	20090632	2020-06-19	1	1	1	1	1	1	634
08300	SO	Sales Order	20090846	2020-06-19	1	6	1	6	1	6	7392
08300	SO	Sales Order	20090854	2020-06-19	1	6	1	6	1	5	1334
08300	SO	Sales Order	20090917	2020-06-19	1	3	1	3	1	3	851
08300	SO	Sales Order	20090955	2020-06-19	1	1	1	1	1	1	53
08300	SO	Sales Order	20091020	2020-06-19	1	6	1	6	1	6	1307
08300	ST	Transfer Sales Order	20090935	2020-06-19	1	9	1	9	1	9	7502
08300	SZ	EDI Sales Order	20090557	2020-06-19	1	1	1	1	1	1	10800
08300	SZ	EDI Sales Order	20090615	2020-06-19	1	2	1	2	1	2	345
08300	SZ	EDI Sales Order	20090642	2020-06-19	1	1	1	1	1	1	2112
08300	SZ	EDI Sales Order	20090687	2020-06-19	1	1	1	1	1	1	403
08300	SZ	EDI Sales Order	20090703	2020-06-19	1	1	1	1	1	1	28
08300	SZ	EDI Sales Order	20090705	2020-06-19	1	2	1	2	1	2	1877
08300	SZ	EDI Sales Order	20090762	2020-06-19	1	4	1	4	1	4	1268
08300	SZ	EDI Sales Order	20090768	2020-06-19	1	6	1	5	1	5	778
08300	SZ	EDI Sales Order	20090786	2020-06-19	1	1	1	1	1	1	0
08300	SZ	EDI Sales Order	20090810	2020-06-19	1	5	1	4	1	4	3515
08300	SZ	EDI Sales Order	20092006	2020-06-19	1	1	1	1	1	1	2248
08300	DB	Deemed Commission CrNote	20000324	2020-06-20	1	4	1	4	1	4	-5593
08300	CF	Misc Credit	20091830	2020-06-22	1	2	1	2	1	2	-1260
08300	CO	Credit note Customer Return	20091973	2020-06-22	1	2	1	2	1	2	-590
08300	S4	Do Not Use	20091950	2020-06-22	1	4	1	4	1	4	0
08300	SO	Sales Order	20092188	2020-06-22	1	4	1	4	1	4	735
08300	SO	Sales Order	20092296	2020-06-22	1	16	1	15	0	0	21004
08300	SZ	EDI Sales Order	20091900	2020-06-22	1	2	1	2	1	2	881
08300	SZ	EDI Sales Order	20091917	2020-06-22	1	2	1	2	1	2	186
08300	SZ	EDI Sales Order	20091922	2020-06-22	1	2	1	2	1	2	550
08300	SZ	EDI Sales Order	20091984	2020-06-22	1	1	1	1	1	1	179
08300	SZ	EDI Sales Order	20092170	2020-06-22	1	7	1	7	1	7	13328
08300	SZ	EDI Sales Order	20092183	2020-06-22	1	3	1	2	1	2	1726
08300	SZ	EDI Sales Order	20092909	2020-06-22	1	1	1	1	1	1	140
08300	SO	Sales Order	20092647	2020-06-23	1	7	0	0	0	0	0
08300	SO	Sales Order	20092720	2020-06-23	1	2	1	2	0	0	0
08300	SO	Sales Order	20092849	2020-06-23	1	10	1	10	1	10	3802
08300	SO	Sales Order	20093059	2020-06-23	1	1	0	0	0	0	154
08300	SO	Sales Order	20093098	2020-06-23	1	2	1	1	0	0	0
08300	SZ	EDI Sales Order	20092710	2020-06-23	1	1	1	1	1	1	1150
08300	SZ	EDI Sales Order	20093014	2020-06-23	1	6	1	6	1	6	2448
08300	SZ	EDI Sales Order	20093054	2020-06-23	1	1	0	0	0	0	0
08300	SZ	EDI Sales Order	20093066	2020-06-23	1	1	1	1	1	1	66
08300	SZ	EDI Sales Order	20093130	2020-06-23	1	1	1	1	1	1	1020
08300	SZ	EDI Sales Order	20093150	2020-06-23	1	9	1	9	1	9	2511
08300	SZ	EDI Sales Order	20093369	2020-06-23	1	7	1	7	1	7	2539
08300	SZ	EDI Sales Order	20093805	2020-06-23	1	4	1	4	1	4	1387
08300	DC	Deemed Commission Invoice	20000486	2020-06-24	1	255	1	255	1	255	86759
08300	DQ	Miscellaneous Debit	20093374	2020-06-24	1	2	1	2	1	2	2040
08300	DQ	Miscellaneous Debit	20094059	2020-06-24	1	1	1	1	1	1	1193
08300	S4	Do Not Use	20093513	2020-06-24	1	1	1	1	1	1	0
08300	S4	Do Not Use	20093944	2020-06-24	1	2	1	2	1	2	0
08300	SO	Sales Order	20093517	2020-06-24	1	2	1	2	1	2	3600
08300	SO	Sales Order	20093902	2020-06-24	1	4	1	3	1	3	0
08300	SO	Sales Order	20093914	2020-06-24	1	1	1	1	1	1	25
08300	SZ	EDI Sales Order	20093393	2020-06-24	1	1	1	1	1	1	76
08300	SZ	EDI Sales Order	20093533	2020-06-24	1	1	1	1	1	1	1150
08300	SZ	EDI Sales Order	20093583	2020-06-24	1	1	1	1	1	1	1020
08300	SZ	EDI Sales Order	20093604	2020-06-24	1	2	1	2	1	2	460
08300	SZ	EDI Sales Order	20093661	2020-06-24	1	4	1	4	1	4	3264
08300	SZ	EDI Sales Order	20093741	2020-06-24	1	2	1	2	1	2	516
08300	SZ	EDI Sales Order	20093786	2020-06-24	1	7	1	7	1	7	1375
08300	SZ	EDI Sales Order	20093832	2020-06-24	1	4	1	4	1	4	1200
08300	CF	Misc Credit	20094418	2020-06-25	1	2	1	2	1	2	-1451
08300	DQ	Miscellaneous Debit	20094115	2020-06-25	1	1	1	1	1	1	534
08300	DQ	Miscellaneous Debit	20094843	2020-06-25	1	1	1	1	0	0	0
08300	SF	Non Billable Service Orders	20094411	2020-06-25	1	1	1	1	1	1	0
08300	SO	Sales Order	20094283	2020-06-25	1	11	1	11	1	11	0
08300	SO	Sales Order	20094555	2020-06-25	1	1	1	1	1	1	870
08300	SO	Sales Order	20094569	2020-06-25	1	1	1	1	0	0	0
08300	SO	Sales Order	20094610	2020-06-25	1	2	1	2	1	2	0
08300	SO	Sales Order	20094616	2020-06-25	1	1	1	1	1	1	2112
08300	SZ	EDI Sales Order	20094296	2020-06-25	1	1	1	1	1	1	576
08300	SZ	EDI Sales Order	20094467	2020-06-25	1	2	1	2	1	2	696
08300	SZ	EDI Sales Order	20094642	2020-06-25	1	2	1	2	1	1	285
08300	SZ	EDI Sales Order	20094946	2020-06-25	1	5	1	5	1	5	1708
08300	S4	Do Not Use	20095427	2020-06-26	1	3	1	3	1	3	0
08300	SO	Sales Order	20094888	2020-06-26	1	1	1	1	0	0	340
08300	SO	Sales Order	20095116	2020-06-26	1	2	1	2	1	2	0
08300	SO	Sales Order	20095264	2020-06-26	1	1	1	1	1	1	480
08300	SO	Sales Order	20095269	2020-06-26	1	1	1	1	1	1	796
08300	SO	Sales Order	20095288	2020-06-26	1	12	1	12	1	11	0
08300	SZ	EDI Sales Order	20095063	2020-06-26	1	3	1	3	1	3	126
08300	SZ	EDI Sales Order	20095082	2020-06-26	1	2	1	2	1	2	393
08300	SZ	EDI Sales Order	20095222	2020-06-26	1	2	1	2	1	1	72
08300	SZ	EDI Sales Order	20095360	2020-06-26	1	1	1	1	1	1	2608
08300	SZ	EDI Sales Order	20095372	2020-06-26	1	1	1	1	1	1	1100
08300	CF	Misc Credit	20096315	2020-06-29	1	2	1	2	1	2	-550
08300	DQ	Miscellaneous Debit	20096321	2020-06-29	1	2	1	2	1	2	500
08300	SO	Sales Order	20096244	2020-06-29	1	5	1	5	0	0	0
08300	SO	Sales Order	20096275	2020-06-29	1	5	1	1	0	0	4266
08300	SO	Sales Order	20096699	2020-06-29	1	1	1	1	1	1	0
08300	SO	Sales Order	20096831	2020-06-29	1	1	0	0	0	0	293
08300	SO	Sales Order	20096967	2020-06-29	1	1	1	1	1	1	490
08300	SO	Sales Order	20097052	2020-06-29	1	1	0	0	0	0	490
08300	SZ	EDI Sales Order	20096195	2020-06-29	1	9	1	9	1	9	2776
08300	SZ	EDI Sales Order	20096219	2020-06-29	1	3	1	3	1	3	7164
08300	SZ	EDI Sales Order	20096248	2020-06-29	1	4	1	4	1	4	1873
08300	SZ	EDI Sales Order	20096256	2020-06-29	1	11	1	9	1	9	4502
08300	SZ	EDI Sales Order	20096341	2020-06-29	1	3	1	3	1	3	2377
08300	SZ	EDI Sales Order	20096348	2020-06-29	1	5	1	4	0	0	96
08300	SZ	EDI Sales Order	20096426	2020-06-29	1	1	0	0	0	0	0
08300	SZ	EDI Sales Order	20096427	2020-06-29	1	2	1	2	1	2	1964
08300	SZ	EDI Sales Order	20096439	2020-06-29	1	2	1	2	1	2	120
08300	SZ	EDI Sales Order	20096451	2020-06-29	1	1	1	1	1	1	47
08300	SZ	EDI Sales Order	20096661	2020-06-29	1	5	1	5	1	4	5362
08300	SZ	EDI Sales Order	20096703	2020-06-29	1	3	1	3	1	3	530
08300	SZ	EDI Sales Order	20097308	2020-06-29	1	6	1	6	0	0	384
08300	DC	Deemed Commission Invoice	20000503	2020-06-30	1	200	1	200	1	200	54142
08300	DI	Deemed Invoice (Rev)	20000502	2020-06-30	1	76	1	76	1	76	-30681
08300	S4	Do Not Use	20097333	2020-06-30	1	1	1	1	1	1	0
08300	S4	Do Not Use	20097713	2020-06-30	1	1	1	1	1	1	0
08300	S4	Do Not Use	20097714	2020-06-30	1	1	1	1	1	1	0
08300	S4	Do Not Use	20097728	2020-06-30	1	1	1	1	1	1	0
08300	SO	Sales Order	20097143	2020-06-30	1	1	1	1	0	0	0
08300	SZ	EDI Sales Order	20088283	2020-06-16	1	1	1	1	1	1	24
08300	SZ	EDI Sales Order	20088393	2020-06-16	1	1	1	1	1	1	148
08300	SZ	EDI Sales Order	20088599	2020-06-16	1	12	1	12	1	12	24387
08300	SZ	EDI Sales Order	20088602	2020-06-16	1	1	1	1	1	1	25
08300	SZ	EDI Sales Order	20088631	2020-06-16	1	5	1	5	1	5	888
08300	SZ	EDI Sales Order	20088664	2020-06-16	1	2	1	2	1	2	1376
08300	SZ	EDI Sales Order	20088674	2020-06-16	1	9	1	8	1	8	4799
08300	SZ	EDI Sales Order	20088717	2020-06-16	1	1	1	1	1	1	1065
08300	SZ	EDI Sales Order	20088761	2020-06-16	1	1	1	1	1	1	45
08300	SZ	EDI Sales Order	20088771	2020-06-16	1	1	0	0	0	0	142
08300	SZ	EDI Sales Order	20088840	2020-06-16	1	2	1	2	1	2	920
08300	SZ	EDI Sales Order	20089059	2020-06-16	1	2	1	2	1	2	569
08300	SZ	EDI Sales Order	20089199	2020-06-16	1	2	1	2	1	2	1125
08300	DB	Deemed Commission CrNote	20000315	2020-06-17	1	8	1	8	1	8	-947
08300	DC	Deemed Commission Invoice	20000468	2020-06-17	1	402	1	402	1	402	129242
08300	DI	Deemed Invoice (Rev)	20000467	2020-06-17	1	66	1	66	1	66	-14760
08300	S4	Do Not Use	20089279	2020-06-17	1	2	1	2	1	2	0
08300	S4	Do Not Use	20089512	2020-06-17	1	1	1	1	1	1	0
